offer_id,offer_type,status,expiration_reason,prop_id_original,prop_id_upgrade,original_adr,upgrade_list_adr,offer_adr,discount_pct,revenue_lift,guest_adults,stay_nights,days_to_arrival,email_opened,email_clicked,offer_booked,offer_expired
hist_d7406b72b886,original,opened,,prop_le1jwd,prop_odd9x1,180,220,203.46,0.41,23.46,1,10,23,1,0,0,0
hist_c11106ad339a,original,ignored,,prop_3nrojh,prop_odd9x1,120,220,187.08,0.33,67.08,1,13,52,0,0,0,0
hist_aaad7caab127,original,opened,,prop_c88oq1,prop_wd9nox,400,500,473.59,0.26,73.59,4,5,4,1,0,0,0
hist_1097b4e5b4a6,original,ignored,,prop_le1jwd,prop_08y3id,180,280,242.17,0.38,62.17,1,10,5,0,0,0,0
hist_9309c87d4c4f,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,686.39,0.38,186.39,1,8,59,0,0,0,0
hist_d111f16f93f1,original,opened,,prop_c88oq1,prop_wd9nox,400,500,455.97,0.44,55.97,1,10,1,1,0,0,0
hist_b7cb9d1e3b6a,original,ignored,,prop_08y3id,prop_8b867z,280,350,325.03,0.36,45.03,2,13,2,0,0,0,0
hist_f74ed1f2688b,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,702.46,0.33,202.46,4,7,54,1,0,0,0
hist_c75da77e97c1,original,ignored,,prop_saud8h,prop_8b867z,250,350,328.26,0.22,78.26,4,8,23,0,0,0,0
hist_1fbbc69a2a83,original,opened,,prop_08y3id,prop_c88oq1,280,400,349.1,0.42,69.1,4,9,10,1,0,0,0
hist_a8c9642169f3,original,ignored,,prop_le1jwd,prop_odd9x1,180,220,203.75,0.41,23.75,4,9,57,0,0,0,0
hist_4de3c886e3b7,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,475.28,0.49,25.28,4,3,56,0,0,0,0
hist_9ea16ce15705,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,671.73,0.43,171.73,3,5,23,0,0,0,0
hist_0bb92c38b7c0,original,opened,,prop_xsf7c1,prop_ohkebg,150,450,387.86,0.21,237.86,2,7,39,1,0,0,0
hist_0cf597d97aca,original,opened,,prop_saud8h,prop_wd9nox,250,500,428.66,0.29,178.66,3,5,60,1,0,0,0
hist_b1376eee10e5,original,ignored,,prop_odd9x1,prop_ohkebg,220,450,367.91,0.36,147.91,3,7,5,0,0,0,0
hist_69005b813a3e,original,ignored,,prop_saud8h,prop_8b867z,250,350,304.49,0.46,54.49,3,5,37,0,0,0,0
hist_c100b0d05a01,original,ignored,,prop_saud8h,prop_c88oq1,250,400,346.24,0.36,96.24,4,5,39,0,0,0,0
hist_99e70f4480d1,original,opened,,prop_odd9x1,prop_g0ppb2,220,800,598.39,0.35,378.39,2,6,6,1,0,0,0
hist_540284b97bd9,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,478.66,0.43,28.66,2,3,49,0,0,0,0
hist_07754b70bf2e,original,ignored,,prop_3nrojh,prop_ohkebg,120,450,345.39,0.32,225.39,3,4,38,0,0,0,0
hist_f9eb100a2b3d,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,668.27,0.44,168.27,3,8,57,1,0,0,0
hist_0549750dbbff,original,clicked,,prop_saud8h,prop_wd9nox,250,500,390.87,0.44,140.87,2,14,28,1,1,0,0
hist_ff1b21ddb7c2,original,clicked,,prop_8b867z,prop_g0ppb2,350,800,682.98,0.26,332.98,3,6,28,1,1,0,0
hist_802124eab9ad,original,ignored,,prop_xsf7c1,prop_8b867z,150,350,269.86,0.4,119.86,3,3,21,0,0,0,0
hist_6c68c2146629,original,opened,,prop_saud8h,prop_c88oq1,250,400,368.83,0.21,118.83,2,12,41,1,0,0,0
hist_66de81cf6f04,original,ignored,,prop_saud8h,prop_8b867z,250,350,327.33,0.23,77.33,1,7,43,0,0,0,0
hist_c975966b52c6,original,opened,,prop_0f4a8i,prop_odd9x1,100,220,181.07,0.32,81.07,1,13,27,1,0,0,0
hist_bc69a2812d84,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,689.12,0.32,239.12,4,4,7,0,0,0,0
hist_d679b771e803,original,ignored,,prop_xsf7c1,prop_c88oq1,150,400,279.33,0.48,129.33,4,3,41,0,0,0,0
hist_0ddc7303efe1,original,ignored,,prop_saud8h,prop_c88oq1,250,400,344.01,0.37,94.01,4,11,1,0,0,0,0
hist_c28eb130e9e1,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,711.24,0.25,261.24,2,10,29,1,0,0,0
hist_91adf3a7f0fb,original,ignored,,prop_8b867z,prop_wd9nox,350,500,458.53,0.28,108.53,3,8,55,0,0,0,0
hist_1f43e4692c18,original,ignored,,prop_8b867z,prop_wd9nox,350,500,443.51,0.38,93.51,2,11,19,0,0,0,0
hist_2768776e5b50,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,463.99,0.36,63.99,2,3,44,0,0,0,0
hist_8ebf933d855f,original,ignored,,prop_3nrojh,prop_wd9nox,120,500,310.36,0.5,190.36,4,10,14,0,0,0,0
hist_4691b372b499,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,734.95,0.22,234.95,2,9,51,0,0,0,0
hist_695a2a57c167,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,679.01,0.3,279.01,3,8,37,0,0,0,0
hist_ade9f7cc1773,original,ignored,,prop_saud8h,prop_8b867z,250,350,306.26,0.44,56.26,3,14,60,0,0,0,0
hist_d27f8acce3ee,original,opened,,prop_xsf7c1,prop_ohkebg,150,450,367.15,0.28,217.15,4,4,19,1,0,0,0
hist_29dad914be8d,original,opened,,prop_0f4a8i,prop_ohkebg,100,450,285.9,0.47,185.9,3,5,39,1,0,0,0
hist_da789439f31b,original,opened,,prop_odd9x1,prop_saud8h,220,250,235.55,0.48,15.55,4,8,57,1,0,0,0
hist_033fc0301243,original,ignored,,prop_8b867z,prop_wd9nox,350,500,443.19,0.38,93.19,1,8,12,0,0,0,0
hist_e4401aa5fa45,original,opened,,prop_saud8h,prop_g0ppb2,250,800,634.57,0.3,384.57,2,7,41,1,0,0,0
hist_dc39ab3dcc5e,original,expired,reservation-cancelled,prop_le1jwd,prop_g0ppb2,180,800,649.01,0.24,469.01,3,10,59,1,0,0,1
hist_73661518fc33,fallback,ignored,,prop_le1jwd,prop_08y3id,180,280,255.52,0.24,75.52,3,10,59,0,0,0,0
hist_d1213987911a,original,opened,,prop_le1jwd,prop_g0ppb2,180,800,584.48,0.35,404.48,2,6,12,1,0,0,0
hist_1a061d91df01,original,opened,,prop_8b867z,prop_wd9nox,350,500,466.44,0.22,116.44,4,6,47,1,0,0,0
hist_a2f13684a0d0,original,opened,,prop_odd9x1,prop_08y3id,220,280,266.55,0.22,46.55,4,8,40,1,0,0,0
hist_0faea5dceaee,original,ignored,,prop_odd9x1,prop_wd9nox,220,500,372.72,0.45,152.72,4,4,28,0,0,0,0
hist_465e8fbc810a,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,656.51,0.48,156.51,1,6,12,1,0,0,0
hist_218b59a5da44,original,ignored,,prop_3nrojh,prop_xsf7c1,120,150,137.54,0.42,17.54,3,7,1,0,0,0,0
hist_19929dca72b3,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,667.97,0.44,167.97,2,13,34,0,0,0,0
hist_48c655da0d66,original,clicked,,prop_c88oq1,prop_ohkebg,400,450,432.99,0.34,32.99,4,10,45,1,1,0,0
hist_231a72c498da,original,expired,target-property-booked,prop_3nrojh,prop_odd9x1,120,220,173.23,0.47,53.23,4,5,29,1,0,0,1
hist_3e577f532ed2,fallback,ignored,,prop_3nrojh,prop_saud8h,120,250,200.7,0.38,80.7,4,5,29,0,0,0,0
hist_5e2bf82e9686,original,ignored,,prop_xsf7c1,prop_saud8h,150,250,214.68,0.35,64.68,2,3,36,0,0,0,0
hist_48e0e465ab39,original,opened,,prop_8b867z,prop_ohkebg,350,450,416.63,0.33,66.63,3,13,44,1,0,0,0
hist_8d683d8a5838,original,ignored,,prop_odd9x1,prop_c88oq1,220,400,337.91,0.34,117.91,1,9,30,0,0,0,0
hist_02f07b584a6c,original,opened,,prop_ohkebg,prop_wd9nox,450,500,475.35,0.49,25.35,4,12,53,1,0,0,0
hist_8862f04846fb,original,ignored,,prop_le1jwd,prop_saud8h,180,250,225.42,0.35,45.42,3,7,12,0,0,0,0
hist_da510466059a,original,opened,,prop_ohkebg,prop_wd9nox,450,500,486.66,0.27,36.66,1,7,43,1,0,0,0
hist_9aac23c6caab,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,628.04,0.49,178.04,1,12,12,1,0,0,0
hist_f37ba330c168,original,opened,,prop_le1jwd,prop_g0ppb2,180,800,667.92,0.21,487.92,3,11,52,1,0,0,0
hist_3eafdc255f6f,original,opened,,prop_3nrojh,prop_08y3id,120,280,205.17,0.47,85.17,3,5,20,1,0,0,0
hist_d37628046a0a,original,ignored,,prop_xsf7c1,prop_c88oq1,150,400,299.86,0.4,149.86,3,7,33,0,0,0,0
hist_0ee9b61cc38b,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,484.89,0.3,34.89,4,4,31,0,0,0,0
hist_10be27c8bc09,original,ignored,,prop_08y3id,prop_ohkebg,280,450,402.22,0.28,122.22,4,4,10,0,0,0,0
hist_7d6f170dcc2c,original,ignored,,prop_saud8h,prop_g0ppb2,250,800,533.42,0.48,283.42,3,7,55,0,0,0,0
hist_6ddbd31a8938,original,expired,time-expired,prop_saud8h,prop_wd9nox,250,500,395.35,0.42,145.35,1,6,40,1,0,0,1
hist_694b1343b194,fallback,ignored,,prop_saud8h,prop_g0ppb2,250,800,672.9,0.23,422.9,1,6,40,0,0,0,0
hist_fa9f44d6b8f3,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,642.46,0.45,192.46,3,5,18,0,0,0,0
hist_df5ea5566ef9,original,ignored,,prop_8b867z,prop_ohkebg,350,450,410.47,0.4,60.47,2,7,2,0,0,0,0
hist_7b6bf02c95a0,original,ignored,,prop_saud8h,prop_g0ppb2,250,800,603.61,0.36,353.61,2,9,12,0,0,0,0
hist_f0c6159c3286,original,ignored,,prop_0f4a8i,prop_odd9x1,100,220,170.27,0.41,70.27,3,12,56,0,0,0,0
hist_b75993d954f9,original,ignored,,prop_le1jwd,prop_wd9nox,180,500,389.27,0.35,209.27,3,7,46,0,0,0,0
hist_9184f57928a6,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,716.92,0.24,266.92,4,4,51,0,0,0,0
hist_6a36b59817e6,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,655.2,0.48,155.2,2,7,37,0,0,0,0
hist_65782df8b82c,original,opened,,prop_ohkebg,prop_wd9nox,450,500,482.97,0.34,32.97,3,2,17,1,0,0,0
hist_e15be686bfcb,original,ignored,,prop_xsf7c1,prop_8b867z,150,350,291.89,0.29,141.89,4,12,29,0,0,0,0
hist_10db25f07742,original,ignored,,prop_0f4a8i,prop_08y3id,100,280,225.77,0.3,125.77,2,10,47,0,0,0,0
hist_936b91489ea0,original,expired,time-expired,prop_wd9nox,prop_g0ppb2,500,800,698.79,0.34,198.79,3,13,3,1,0,0,1
hist_01b157018797,original,opened,,prop_8b867z,prop_g0ppb2,350,800,637.96,0.36,287.96,4,10,33,1,0,0,0
hist_36ebb664f6ff,original,opened,,prop_xsf7c1,prop_c88oq1,150,400,314.13,0.34,164.13,2,14,33,1,0,0,0
hist_e7fbdff35555,original,ignored,,prop_odd9x1,prop_08y3id,220,280,256.33,0.39,36.33,4,9,8,0,0,0,0
hist_d5ea563041b8,original,ignored,,prop_odd9x1,prop_g0ppb2,220,800,541.77,0.45,321.77,1,9,12,0,0,0,0
hist_4deeb8a6f82e,original,opened,,prop_c88oq1,prop_wd9nox,400,500,456.93,0.43,56.93,2,14,45,1,0,0,0
hist_05697396dec8,original,ignored,,prop_odd9x1,prop_8b867z,220,350,310.6,0.3,90.6,1,4,1,0,0,0,0
hist_2ba7845c08ff,original,opened,,prop_saud8h,prop_ohkebg,250,450,351.4,0.49,101.4,4,7,31,1,0,0,0
hist_9c7f3060fcea,original,expired,reservation-started,prop_le1jwd,prop_ohkebg,180,450,392.2,0.21,212.2,1,3,16,1,0,0,1
hist_1dd19121e541,fallback,ignored,,prop_le1jwd,prop_odd9x1,180,220,202.46,0.44,22.46,1,3,16,0,0,0,0
hist_1c5c4e5e8a0d,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,699.33,0.25,299.33,3,12,1,0,0,0,0
hist_3f4c6d52ca7d,original,ignored,,prop_saud8h,prop_ohkebg,250,450,384.72,0.33,134.72,1,9,13,0,0,0,0
hist_896c6cb5f945,original,expired,target-property-booked,prop_8b867z,prop_ohkebg,350,450,427.47,0.23,77.47,3,13,22,1,0,0,1
hist_900406d339fa,fallback,opened,,prop_8b867z,prop_g0ppb2,350,800,618.42,0.4,268.42,3,13,22,1,0,0,0
hist_e21ff4b67306,original,ignored,,prop_08y3id,prop_wd9nox,280,500,425.1,0.34,145.1,3,11,24,0,0,0,0
hist_be45ffefae6b,original,ignored,,prop_odd9x1,prop_saud8h,220,250,242.57,0.25,22.57,2,12,19,0,0,0,0
hist_b7c041812e40,original,ignored,,prop_08y3id,prop_g0ppb2,280,800,597.37,0.39,317.37,4,7,30,0,0,0,0
hist_1a1ffc116ed9,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,665.99,0.45,165.99,4,10,34,0,0,0,0
hist_9090a5254ef0,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,486.49,0.27,36.49,3,7,46,0,0,0,0
hist_167ac5a6e568,original,opened,,prop_8b867z,prop_ohkebg,350,450,426.95,0.23,76.95,2,13,55,1,0,0,0
hist_4c328b43129f,original,expired,target-property-booked,prop_xsf7c1,prop_odd9x1,150,220,195.17,0.35,45.17,3,5,35,1,0,0,1
hist_f956b20a68c3,fallback,ignored,,prop_xsf7c1,prop_8b867z,150,350,271.14,0.39,121.14,3,5,35,0,0,0,0
hist_a9ec983c9827,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,436.92,0.26,36.92,1,11,58,0,0,0,0
hist_8979c3ead182,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,648.89,0.43,198.89,1,9,28,1,0,0,0
hist_74b9b2bd0468,original,ignored,,prop_8b867z,prop_c88oq1,350,400,379.66,0.41,29.66,2,2,20,0,0,0,0
hist_2d96d002c934,original,ignored,,prop_08y3id,prop_wd9nox,280,500,449.18,0.23,169.18,1,10,23,0,0,0,0
hist_7c6023ed8ee5,original,opened,,prop_saud8h,prop_8b867z,250,350,302.78,0.47,52.78,2,13,34,1,0,0,0
hist_bd4ebfe712f6,original,ignored,,prop_3nrojh,prop_saud8h,120,250,217.14,0.25,97.14,4,7,31,0,0,0,0
hist_39f203c51785,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,696.86,0.29,246.86,4,4,54,1,0,0,0
hist_90342e09299a,original,ignored,,prop_saud8h,prop_8b867z,250,350,320.94,0.29,70.94,1,3,59,0,0,0,0
hist_8cfa852d832e,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,695.04,0.26,295.04,3,2,12,0,0,0,0
hist_f696ad5a79c0,original,expired,target-property-booked,prop_08y3id,prop_8b867z,280,350,322.97,0.39,42.97,4,14,57,1,0,0,1
hist_474246c53591,fallback,ignored,,prop_08y3id,prop_c88oq1,280,400,364.73,0.29,84.73,4,14,57,0,0,0,0
hist_c2c68503931c,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,664.31,0.45,164.31,2,8,18,1,0,0,0
hist_165188f67062,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,663.64,0.3,313.64,2,9,39,0,0,0,0
hist_c56e33cc0a76,original,opened,,prop_0f4a8i,prop_8b867z,100,350,247.05,0.41,147.05,4,14,11,1,0,0,0
hist_6091e231129a,original,ignored,,prop_le1jwd,prop_wd9nox,180,500,403.79,0.3,223.79,4,11,57,0,0,0,0
hist_64c26c3c3b5a,original,ignored,,prop_0f4a8i,prop_08y3id,100,280,204.74,0.42,104.74,2,10,31,0,0,0,0
hist_f4ec40595ee2,original,opened,,prop_xsf7c1,prop_wd9nox,150,500,358.77,0.4,208.77,2,2,25,1,0,0,0
hist_481c5592971f,original,opened,,prop_c88oq1,prop_ohkebg,400,450,437.28,0.25,37.28,4,9,12,1,0,0,0
hist_e5d4a747cefe,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,607.13,0.43,257.13,2,3,37,0,0,0,0
hist_4a5149bc6b63,original,opened,,prop_saud8h,prop_08y3id,250,280,272.17,0.26,22.17,2,13,2,1,0,0,0
hist_509b376e1678,original,ignored,,prop_8b867z,prop_wd9nox,350,500,449.06,0.34,99.06,3,2,58,0,0,0,0
hist_711db8c48d43,original,ignored,,prop_saud8h,prop_g0ppb2,250,800,564.29,0.43,314.29,2,2,39,0,0,0,0
hist_95d1b07efd4a,original,opened,,prop_08y3id,prop_8b867z,280,350,334.07,0.23,54.07,2,3,60,1,0,0,0
hist_65d2a1bc8664,original,ignored,,prop_08y3id,prop_g0ppb2,280,800,610.9,0.36,330.9,2,10,39,0,0,0,0
hist_ff0ce05f0afc,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,690.57,0.36,190.57,4,8,42,0,0,0,0
hist_db0b1df63777,original,clicked,,prop_xsf7c1,prop_le1jwd,150,180,171.33,0.29,21.33,1,5,59,1,1,0,0
hist_479f4c94991d,original,ignored,,prop_odd9x1,prop_8b867z,220,350,286.03,0.49,66.03,3,9,54,0,0,0,0
hist_572bfd2cb1b6,original,opened,,prop_8b867z,prop_wd9nox,350,500,426.67,0.49,76.67,4,6,6,1,0,0,0
hist_67f3a79006dd,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,486.12,0.28,36.12,4,7,33,0,0,0,0
hist_8e6b536b513a,original,opened,,prop_c88oq1,prop_wd9nox,400,500,473.87,0.26,73.87,3,13,38,1,0,0,0
hist_7b15406cfe22,original,clicked,,prop_xsf7c1,prop_g0ppb2,150,800,586.85,0.33,436.85,3,10,22,1,1,0,0
hist_a109640f90e9,original,ignored,,prop_08y3id,prop_wd9nox,280,500,433.5,0.3,153.5,3,3,32,0,0,0,0
hist_b7575aff272e,original,opened,,prop_xsf7c1,prop_le1jwd,150,180,170.99,0.3,20.99,1,4,50,1,0,0,0
hist_a5019d5f5069,original,ignored,,prop_08y3id,prop_c88oq1,280,400,371.89,0.23,91.89,1,8,42,0,0,0,0
hist_114c2563437a,original,opened,,prop_08y3id,prop_8b867z,280,350,318.06,0.46,38.06,3,14,15,1,0,0,0
hist_a70ba1687efe,original,opened,,prop_c88oq1,prop_ohkebg,400,450,428.38,0.43,28.38,3,4,39,1,0,0,0
hist_94a7e926c574,original,opened,,prop_8b867z,prop_c88oq1,350,400,382.76,0.34,32.76,4,2,49,1,0,0,0
hist_1da06030990d,original,opened,,prop_ohkebg,prop_wd9nox,450,500,476.42,0.47,26.42,3,5,3,1,0,0,0
hist_03d9ec9dbc3b,original,opened,,prop_0f4a8i,prop_saud8h,100,250,187.24,0.42,87.24,1,12,32,1,0,0,0
hist_2246158d9089,original,expired,reservation-started,prop_c88oq1,prop_g0ppb2,400,800,613.42,0.47,213.42,4,13,9,1,0,0,1
hist_32ecfd833866,fallback,ignored,,prop_c88oq1,prop_wd9nox,400,500,471.34,0.29,71.34,4,13,9,0,0,0,0
hist_a1a8d2d81af1,original,expired,time-expired,prop_08y3id,prop_g0ppb2,280,800,691.14,0.21,411.14,3,13,49,1,0,0,1
hist_059b390ea656,fallback,ignored,,prop_08y3id,prop_wd9nox,280,500,443.54,0.26,163.54,3,13,49,0,0,0,0
hist_f5bc7b0dbbe6,original,opened,,prop_saud8h,prop_08y3id,250,280,268.65,0.38,18.65,2,8,14,1,0,0,0
hist_6ff48917b673,original,ignored,,prop_08y3id,prop_wd9nox,280,500,423.68,0.35,143.68,1,5,44,0,0,0,0
hist_89b6531e14cd,original,ignored,,prop_3nrojh,prop_odd9x1,120,220,187.17,0.33,67.17,3,3,36,0,0,0,0
hist_9d5da3ebe390,original,ignored,,prop_3nrojh,prop_g0ppb2,120,800,499.63,0.44,379.63,4,9,38,0,0,0,0
hist_a3c1fa92f7d9,original,opened,,prop_le1jwd,prop_g0ppb2,180,800,552.17,0.4,372.17,2,11,18,1,0,0,0
hist_f2f720397fd2,original,ignored,,prop_3nrojh,prop_8b867z,120,350,258.98,0.4,138.98,4,13,36,0,0,0,0
hist_53d7c0d63657,original,ignored,,prop_odd9x1,prop_ohkebg,220,450,344.34,0.46,124.34,2,10,10,0,0,0,0
hist_d19ca7318c65,original,opened,,prop_ohkebg,prop_wd9nox,450,500,478.16,0.44,28.16,3,10,3,1,0,0,0
hist_871c23964f76,original,ignored,,prop_odd9x1,prop_8b867z,220,350,316.12,0.26,96.12,1,12,38,0,0,0,0
hist_be47c67d340a,original,ignored,,prop_3nrojh,prop_08y3id,120,280,227.2,0.33,107.2,4,12,34,0,0,0,0
hist_ba75f98721ac,original,clicked,,prop_0f4a8i,prop_08y3id,100,280,191.61,0.49,91.61,4,8,19,1,1,0,0
hist_97231320703e,original,ignored,,prop_08y3id,prop_c88oq1,280,400,372.22,0.23,92.22,2,12,60,0,0,0,0
hist_70ceb7eb29ce,original,opened,,prop_c88oq1,prop_ohkebg,400,450,435.82,0.28,35.82,4,3,16,1,0,0,0
hist_746e6e3f8b3a,original,opened,,prop_saud8h,prop_wd9nox,250,500,431.84,0.27,181.84,1,8,58,1,0,0,0
hist_900b7c753d16,original,opened,,prop_saud8h,prop_g0ppb2,250,800,642.76,0.29,392.76,1,2,60,1,0,0,0
hist_c84428384bee,original,ignored,,prop_3nrojh,prop_le1jwd,120,180,156.23,0.4,36.23,3,4,39,0,0,0,0
hist_c3094f952e20,original,ignored,,prop_xsf7c1,prop_08y3id,150,280,243.33,0.28,93.33,3,5,6,0,0,0,0
hist_e524ab9b3d1d,original,ignored,,prop_8b867z,prop_c88oq1,350,400,385.27,0.29,35.27,2,6,51,0,0,0,0
hist_197be79d99d1,original,ignored,,prop_le1jwd,prop_c88oq1,180,400,341.11,0.27,161.11,2,11,33,0,0,0,0
hist_4d46ad0c4a34,original,ignored,,prop_xsf7c1,prop_le1jwd,150,180,169.78,0.34,19.78,1,7,60,0,0,0,0
hist_d5d747f61888,original,ignored,,prop_xsf7c1,prop_wd9nox,150,500,363.59,0.39,213.59,2,13,31,0,0,0,0
hist_1533eefd984c,original,opened,,prop_saud8h,prop_08y3id,250,280,270.4,0.32,20.4,1,12,4,1,0,0,0
hist_48c07ad76540,original,ignored,,prop_0f4a8i,prop_c88oq1,100,400,285.86,0.38,185.86,1,13,24,0,0,0,0
hist_589f00b07c10,original,opened,,prop_0f4a8i,prop_odd9x1,100,220,182.48,0.31,82.48,3,5,43,1,0,0,0
hist_f7cb8135145e,original,opened,,prop_8b867z,prop_ohkebg,350,450,416.75,0.33,66.75,2,6,46,1,0,0,0
hist_4db62547dcf2,original,opened,,prop_8b867z,prop_c88oq1,350,400,387.63,0.25,37.63,1,7,10,1,0,0,0
hist_ccd47b5c1e82,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,649.14,0.38,249.14,1,14,13,0,0,0,0
hist_4837830f9e5c,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,709.82,0.26,259.82,1,6,51,1,0,0,0
hist_3a0d4fa8b66a,original,ignored,,prop_saud8h,prop_08y3id,250,280,270.67,0.31,20.67,2,7,40,0,0,0,0
hist_0d2ba952cde1,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,726.0,0.21,276.0,1,4,23,1,0,0,0
hist_86fff652021f,original,opened,,prop_saud8h,prop_g0ppb2,250,800,581.4,0.4,331.4,4,14,25,1,0,0,0
hist_373ffcedf7fe,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,674.19,0.42,174.19,3,14,54,0,0,0,0
hist_64f334c6a29d,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,695.96,0.35,195.96,2,13,53,0,0,0,0
hist_3da1d0e0f9be,original,opened,,prop_08y3id,prop_ohkebg,280,450,394.68,0.33,114.68,3,6,38,1,0,0,0
hist_cab61421ff02,original,ignored,,prop_saud8h,prop_ohkebg,250,450,365.99,0.42,115.99,4,14,48,0,0,0,0
hist_ca62a8d66eab,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,681.72,0.39,181.72,3,11,20,0,0,0,0
hist_5d5747e68545,original,opened,,prop_le1jwd,prop_c88oq1,180,400,312.1,0.4,132.1,4,12,35,1,0,0,0
hist_9ffdfb1f7173,original,ignored,,prop_3nrojh,prop_xsf7c1,120,150,140.99,0.3,20.99,4,14,45,0,0,0,0
hist_a39830e308e6,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,642.05,0.45,192.05,1,6,33,0,0,0,0
hist_035d77dcf436,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,725.57,0.25,225.57,1,4,58,1,0,0,0
hist_bce1c5925742,original,ignored,,prop_le1jwd,prop_g0ppb2,180,800,554.42,0.4,374.42,2,10,23,0,0,0,0
hist_1f3b031f270f,original,opened,,prop_0f4a8i,prop_8b867z,100,350,264.51,0.34,164.51,4,14,57,1,0,0,0
hist_91fa73d06c99,original,ignored,,prop_08y3id,prop_g0ppb2,280,800,605.8,0.37,325.8,3,11,27,0,0,0,0
hist_79ba024ae527,original,ignored,,prop_08y3id,prop_g0ppb2,280,800,640.98,0.31,360.98,2,14,27,0,0,0,0
hist_9bffa42e2909,original,ignored,,prop_saud8h,prop_g0ppb2,250,800,650.06,0.27,400.06,4,4,41,0,0,0,0
hist_5e26777043d6,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,670.18,0.37,220.18,4,11,38,0,0,0,0
hist_2c53ffae1c46,original,ignored,,prop_saud8h,prop_c88oq1,250,400,333.01,0.45,83.01,1,6,15,0,0,0,0
hist_273a555deea9,original,expired,time-expired,prop_8b867z,prop_g0ppb2,350,800,657.24,0.32,307.24,1,7,31,1,0,0,1
hist_9a44c9f5c464,fallback,ignored,,prop_8b867z,prop_c88oq1,350,400,384.0,0.32,34.0,1,7,31,0,0,0,0
hist_6223b47c7101,original,ignored,,prop_08y3id,prop_8b867z,280,350,330.78,0.27,50.78,1,10,60,0,0,0,0
hist_f6fbe31576a9,original,opened,,prop_odd9x1,prop_08y3id,220,280,257.41,0.38,37.41,2,8,31,1,0,0,0
hist_e33f4000bf9b,original,ignored,,prop_saud8h,prop_08y3id,250,280,273.78,0.21,23.78,1,8,23,0,0,0,0
hist_84126df7cbb8,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,695.95,0.3,245.95,3,13,18,0,0,0,0
hist_1e75bce210ee,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,710.57,0.26,260.57,2,13,14,0,0,0,0
hist_547dff98198a,original,expired,target-property-booked,prop_odd9x1,prop_08y3id,220,280,254.25,0.43,34.25,1,3,19,1,0,0,1
hist_b0cadfcab807,fallback,ignored,,prop_odd9x1,prop_ohkebg,220,450,336.22,0.49,116.22,1,3,19,0,0,0,0
hist_e3ab9baef31f,original,ignored,,prop_xsf7c1,prop_saud8h,150,250,215.1,0.35,65.1,1,8,19,0,0,0,0
hist_df8da45a2357,original,opened,,prop_ohkebg,prop_wd9nox,450,500,488.21,0.24,38.21,1,2,35,1,0,0,0
hist_97a442c921d0,original,expired,reservation-cancelled,prop_08y3id,prop_c88oq1,280,400,363.25,0.31,83.25,4,8,2,1,0,0,1
hist_ad83fdb7138a,fallback,opened,,prop_08y3id,prop_g0ppb2,280,800,631.48,0.32,351.48,4,8,2,1,0,0,0
hist_12738df827d7,original,opened,,prop_le1jwd,prop_wd9nox,180,500,345.29,0.48,165.29,1,2,15,1,0,0,0
